"","random.stat","random.pval","obs.pval","obs.stat","label","mean_numeric","sd_numeric"
"1",0.225585011907121,0.668331668331668,0.658645599544453,0.442050089638314,"AA=0.5, BB=0.5, r=0",1.928,1.41521081231263
"2",-1.69355393183522,0.701298701298701,0.701221877124232,-0.383893171019668,"AA=0.5, BB=0.5, r=0",2.11,1.43597494689016
"3",1.45159837930504,0.221778221778222,0.208900378322605,1.25823279023212,"AA=0.5, BB=0.5, r=0",2.046,1.38698646818412
"4",1.21284274466259,0.739260739260739,0.727281765901097,-0.34894038467015,"AA=0.5, BB=0.5, r=0",2.002,1.40924374608218
"5",-0.136511456530054,0.912087912087912,0.9005736367744,0.125000490245103,"AA=0.5, BB=0.5, r=0",2.012,1.42966565594042
"6",-0.709692464013605,0.618381618381618,0.632415441185455,0.478630585058746,"AA=0.5, BB=0.5, r=0",2.018,1.47037410205702
"7",0.0416722615919419,0.010989010989011,0.00987305529225325,2.59029128792549,"AA=0.5, BB=0.5, r=0",1.976,1.42248758936019
"8",0.744905937392045,0.362637362637363,0.370614061335975,0.896138803302523,"AA=0.5, BB=0.5, r=0",1.994,1.35115329643269
"9",-0.278496416162485,0.0889110889110889,0.0888297196551598,1.70493960905125,"AA=0.5, BB=0.5, r=0",1.93,1.38598047741212
"10",-0.242372637949826,0.408591408591409,0.407038968231706,-0.829831408589621,"AA=0.5, BB=0.5, r=0",2.072,1.39380823745794
"11",0.0904486316654645,0.032967032967033,0.0349039031121836,2.11549212809003,"AA=0.5, BB=0.5, r=0",1.936,1.32794234126465
"12",1.16603792125836,0.27972027972028,0.275396546083852,-1.09191962680616,"AA=0.5, BB=0.5, r=0",2.074,1.3726953723133
"13",-1.47285242723564,0.034965034965035,0.0425008131610834,2.03396444166398,"AA=0.5, BB=0.5, r=0",2.014,1.38044023067314
"14",-1.67265464331624,0.0569430569430569,0.0559948468293654,-1.91575465949666,"AA=0.5, BB=0.5, r=0",2.048,1.38330150223738
"15",-0.438704460467721,0.435564435564436,0.432970687889617,-0.784754540018032,"AA=0.5, BB=0.5, r=0",1.914,1.3602590228403
"16",0.685500075235263,0.151848151848152,0.131950468427476,-1.50894516820039,"AA=0.5, BB=0.5, r=0",2.104,1.40468155128522
"17",-1.42373488424684,0.801198801198801,0.795853178638719,-0.258870576285019,"AA=0.5, BB=0.5, r=0",2.01,1.43876338574497
"18",0.595595073054585,0.293706293706294,0.30217008665207,-1.03286889879199,"AA=0.5, BB=0.5, r=0",1.96,1.40225984230123
"19",-0.665356192577002,0.332667332667333,0.344859783917881,-0.945510000164778,"AA=0.5, BB=0.5, r=0",2.016,1.42119089749909
"20",-0.29266028867678,0.282717282717283,0.290973636972464,1.05712856548285,"AA=0.5, BB=0.5, r=0",1.998,1.47728153086772
"21",0.420137155771642,0.634365634365634,0.625616711454714,0.488211531689432,"AA=0.5, BB=0.5, r=0",2.026,1.3729873227298
"22",1.58221015010005,0.0709290709290709,0.0778095061637075,1.76726057131644,"AA=0.5, BB=0.5, r=0",1.966,1.36696055624317
"23",1.60591364447046,0.447552447552448,0.478825014646097,-0.708738818175489,"AA=0.5, BB=0.5, r=0",2.004,1.39566463003081
"24",0.153812795582371,0.969030969030969,0.975172750599447,0.0311370628400645,"AA=0.5, BB=0.5, r=0",2.058,1.43483570732472
"25",-0.143764052092015,0.3996003996004,0.375989108852514,0.886108848075404,"AA=0.5, BB=0.5, r=0",1.972,1.41959377745395
"26",1.64813434333668,0.226773226773227,0.217713854473053,1.23421283830658,"AA=0.5, BB=0.5, r=0",1.928,1.45569712104422
"27",2.26165705821179,0.628371628371628,0.613014989337762,-0.50609655643409,"AA=0.5, BB=0.5, r=0",2.004,1.41279013016931
"28",0.354725083161627,0.847152847152847,0.842920599462567,0.198262498920799,"AA=0.5, BB=0.5, r=0",2.036,1.41800051160139
